queue_rank,set_key,set_name,card_number,card_name,stamp_label,variant_key,blocker_class,source_state,accepted_evidence_rule,rejected_evidence_rule,general_web_url,image_search_url,ebay_active_url,ebay_sold_url,worthpoint_url,tcgplayer_url,pricecharting_url
120,sv10,Destined Rivals,87,Team Rocket's Mimikyu,Staff Stamp,staff_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Team%20Rocket's%20Mimikyu%22%20%2287%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
121,sv10,Destined Rivals,96,Team Rocket's Tyranitar,Staff Stamp,staff_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Team%20Rocket's%20Tyranitar%22%20%2296%22%20%22Destined%20Rivals%22%20%22Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
122,svp,Scarlet & Violet Black Star Promos,101,Pikachu,Asia Championship Stamp,asia_championship_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Pikachu%22%20%22101%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22Asia%20Championship%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
123,svp,Scarlet & Violet Black Star Promos,225,Pikachu,World Championships Stamp,world_championships_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Pikachu%22%20%22225%22%20%22Scarlet%20%26%20Violet%20Black%20Star%20Promos%22%20%22World%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
124,swsh2,Rebel Clash,154,Boss's Orders,Regional Championships Stamp,regional_championships_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Boss's%20Orders%22%20%22154%22%20%22Rebel%20Clash%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
125,swshp,SWSH Black Star Promos,SWSH296,Champions Festival,Quarter Finalist Stamp,quarter_finalist_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Champions%20Festival%22%20%22SWSH296%22%20%22SWSH%20Black%20Star%20Promos%22%20%22Quarter%20Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
126,xy8,BREAKthrough,138,Giovanni's Scheme,Regional Championships Stamp,regional_championships_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Giovanni's%20Scheme%22%20%22138%22%20%22BREAKthrough%22%20%22Regional%20Championships%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
127,xy9,BREAKpoint,104,Misty's Determination,Regional Championships Staff Stamp,regional_championships_staff_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Misty's%20Determination%22%20%22104%22%20%22BREAKpoint%22%20%22Regional%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
128,xyp,XY Black Star Promos,XY27,Champions Festival,Finalist Stamp,finalist_stamp,event_staff_exact_finish_missing_or_absorbed,event_staff_delta_exhausted,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Champions%20Festival%22%20%22XY27%22%20%22XY%20Black%20Star%20Promos%22%20%22Finalist%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
129,dp1,Diamond & Pearl,52,Luxio,Staff Prerelease Stamp,staff_prerelease_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22Staff%20Prerelease%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
130,dp1,Diamond & Pearl,52,Luxio,States Championships Staff Stamp,states_championships_staff_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Luxio%22%20%2252%22%20%22Diamond%20%26%20Pearl%22%20%22States%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
131,me02,Phantasmal Flames,26,Suicune,EB Games Stamp,eb_games_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
132,sm6,Forbidden Light,102,Beast Ring,League Staff Stamp,league_staff_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Beast%20Ring%22%20%22102%22%20%22Forbidden%20Light%22%20%22League%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
133,xy10,Fates Collide,94,Chaos Tower,National Championships Staff Stamp,national_championships_staff_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Chaos%20Tower%22%20%2294%22%20%22Fates%20Collide%22%20%22National%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
134,xy8,BREAKthrough,145,Parallel City,City Championships Staff Stamp,city_championships_staff_stamp,second_source_taxonomy_or_absorption_blocked,targeted_second_source_checked,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Parallel%20City%22%20%22145%22%20%22BREAKthrough%22%20%22City%20Championships%20Staff%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
